,Route,Sh,Amount,Shipping Type Code,Shipping Type Description,Weight,Vol,Vehicle Pallet Capacity (Pallet floor space),MoT,Vehicle Classification,Temp,Truck Size,Truck Type Short Form,Unnamed: 10,Truck Type,Weight Tons,Case Capacity,Pallet,Loose Case Loading/Unloading  Time (hr),Loose Case Loadiong /Unloading producivity (case/hr),Pallet Unloading producivity (Pallets/Hr)
7215,IDJ322,GD,3077121.4444444445,GD,ENGKEL 12T 23M3,12000,23000000,10.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,Jumbo,20 to 32,2050,24-30,2.0,1000.0,60.0
7373,IDJ346,9N,3079535.25,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
7375,IDJ346,GE,3079535.25,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
7737,IDJ408,9K,3081491.6666666665,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
7744,IDJ408,GF,3081491.6666666665,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
10907,IDT294,9G,3081990.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
10932,IDT298,9G,3081990.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
8310,IDP030,9N,3086362.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
8311,IDP030,9P,3086362.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
8312,IDP030,9Q,3086362.0,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
8313,IDP030,9R,3086362.0,9R,TRONTON 16T 32M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
8316,IDP030,GE,3086362.0,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
7726,IDJ407,GE,3087191.6666666665,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
7676,IDJ404,9G,3087678.75,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
7677,IDJ404,9H,3087678.75,9H,ENGKEL 12T 24M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
7166,IDJ319,GF,3089144.4,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
1000,IDA101,GF,3092059.434782609,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
7678,IDJ404,9J,3093592.0,9J,ENGKEL 15T 28M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
7687,IDJ404,GE,3095972.0,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
10686,IDSG17,GF,3097500.0,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
828,IDA093,9P,3100000.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
4401,IDFW16,9U,3100000.0,9U,PANTHER 1500KG 2M3,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,,,,,,,,,
6286,IDJ091,9Q,3100070.0,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
6287,IDJ091,9R,3100070.0,9R,TRONTON 16T 32M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
6302,IDJ094,9Q,3100070.0,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
6303,IDJ094,9R,3100070.0,9R,TRONTON 16T 32M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
6330,IDJ098,9Q,3100070.0,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
6331,IDJ098,9R,3100070.0,9R,TRONTON 16T 32M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
6382,IDJ108,9Q,3100070.0,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
6383,IDJ108,9R,3100070.0,9R,TRONTON 16T 32M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
10944,IDT301,9G,3105004.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
7985,IDJ484,9P,3105559.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
7988,IDJ484,GE,3105559.0,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
4571,IDFW75,9G,3112570.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
7795,IDJ442,9L,3113381.5,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
4193,IDA923,9L,3115000.0,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
10893,IDT292,9G,3115130.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
10666,IDSG16,9P,3116666.6666666665,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
10668,IDSG16,9R,3116666.6666666665,9R,TRONTON 16T 32M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
916,IDA097,GE,3119513.923076923,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
7241,IDJ324,9K,3124936.2,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
10665,IDSG16,9N,3125000.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
1083,IDA106,9A,3127000.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
1085,IDA106,9C,3127000.0,9C,COLT 6100KG 12M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
1092,IDA106,GC,3127000.0,GC,COLT 5T 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,Tronton,10 to 15,1500,16-20,,,
7099,IDJ315,GE,3128890.6,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
5058,IDI069,9Y,3132355.25,9Y,IC JUMBO 15T 30M3,15000,30000000,24.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
5060,IDI069,GR,3132355.25,GR,IC 12PALLET JUMBO,12000,25000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
4798,IDH108,9K,3137031.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
4803,IDH108,GF,3137031.0,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
7851,IDJ451,9K,3138549.5,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
7852,IDJ451,9L,3138549.5,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
7858,IDJ451,GF,3138549.5,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
1137,IDA108,GE,3141334.3333333335,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
4355,IDFW08,9K,3143368.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
10581,IDSG10,9Q,3150000.0,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
10584,IDSG10,GE,3150000.0,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
10769,IDSG24,9N,3150000.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
10770,IDSG24,9P,3150000.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
7584,IDJ388,9P,3152386.8,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
7257,IDJ325,9K,3154677.8,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
3680,IDA508,9N,3154806.75,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
4990,IDI046,9K,3156979.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
4999,IDI046,GT,3156979.0,GT,IC 16PALLET 18T 40M3,18000,40000000,16.0,Land,Rigid Truck > 17 t,Refrigerated,Large,,,,,,,,,
4113,IDA910,9N,3158094.7,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
5575,IDIC32,9X,3164598.6666666665,9X,IC STANDARD - 8T 20M,8000,20000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,,,,,,,,,
7334,IDJ342,9K,3168118.25,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
6791,IDJ298,9G,3174325.625,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
6792,IDJ298,9H,3174325.625,9H,ENGKEL 12T 24M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
5845,IDIC71,9X,3175428.0,9X,IC STANDARD - 8T 20M,8000,20000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,,,,,,,,,
8826,IDPL01,9I,3177156.0,9I,Small Van,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
4812,IDH110,9G,3177885.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
4813,IDH110,9H,3177885.0,9H,ENGKEL 12T 24M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
4817,IDH110,GD,3177885.0,GD,ENGKEL 12T 23M3,12000,23000000,10.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,Jumbo,20 to 32,2050,24-30,2.0,1000.0,60.0
1130,IDA108,9Q,3180000.0,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
1131,IDA108,9R,3180000.0,9R,TRONTON 16T 32M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
7351,IDJ343,9P,3180355.5,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
1031,IDA103,9K,3181207.592592593,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
7583,IDJ388,9N,3182262.2,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
7586,IDJ388,GE,3182262.2,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
5844,IDIC71,9W,3185403.25,9W,IC TRONTON - 12T 25M,12000,25000000,14.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Tronton,,,,,,,,
5847,IDIC71,GQ,3185403.25,GQ,IC 10PALLET TRONTON,10000,20000000,10.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Tronton,,,,,,,,
10872,IDT289,9G,3186013.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
10722,IDSG20,9N,3186666.6666666665,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
10723,IDSG20,9P,3186666.6666666665,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
10725,IDSG20,9R,3186666.6666666665,9R,TRONTON 16T 32M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11588,IDW181,HP,3187267.0,HP,IC RORO 10 PALLET,10000,20000000,10.0,Sea,Ro-Ro Cargo,Refrigerated,Large,,,,,,,,,
1087,IDA106,9G,3190716.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
1088,IDA106,9H,3190716.0,9H,ENGKEL 12T 24M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
1093,IDA106,GD,3190716.0,GD,ENGKEL 12T 23M3,12000,23000000,10.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,Jumbo,20 to 32,2050,24-30,2.0,1000.0,60.0
958,IDA099,GE,3192007.909090909,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
3586,IDA485,GE,3194078.4615384615,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
4444,IDFW26,9A,3196571.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
1084,IDA106,9B,3200000.0,9B,COLT 6100KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
4378,IDFW12,9U,3200000.0,9U,PANTHER 1500KG 2M3,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,,,,,,,,,
8945,IDPL15,9I,3200000.0,9I,Small Van,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
7558,IDJ385,9P,3200095.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
2977,IDA391,9N,3202347.8181818184,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
6929,IDJ305,GF,3202459.0,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
6988,IDJ309,9K,3204851.4,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
7707,IDJ406,GE,3205685.0,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
5054,IDI068,9Y,3206372.75,9Y,IC JUMBO 15T 30M3,15000,30000000,24.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
5056,IDI068,GR,3206372.75,GR,IC 12PALLET JUMBO,12000,25000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
6811,IDJ299,9K,3207635.2,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
8858,IDPL05,9A,3209671.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
8859,IDPL05,9B,3209671.0,9B,COLT 6100KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
8860,IDPL05,9C,3209671.0,9C,COLT 6100KG 12M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
8874,IDPL06,9N,3209671.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
8875,IDPL06,9P,3209671.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
8876,IDPL06,9Q,3209671.0,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
8877,IDPL06,9R,3209671.0,9R,TRONTON 16T 32M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
8930,IDPL13,9N,3209671.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
8931,IDPL13,9P,3209671.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
8932,IDPL13,9Q,3209671.0,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
8933,IDPL13,9R,3209671.0,9R,TRONTON 16T 32M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
9957,IDS273,GC,3210880.0,GC,COLT 5T 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,Tronton,10 to 15,1500,16-20,,,
1033,IDA103,9N,3218539.375,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
3654,IDA496,9Q,3227074.5,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
6793,IDJ298,9J,3230343.6666666665,9J,ENGKEL 15T 28M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
8611,IDP212,9A,3231119.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
8612,IDP212,9B,3231119.0,9B,COLT 6100KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
8613,IDP212,9C,3231119.0,9C,COLT 6100KG 12M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
8621,IDP212,GC,3231119.0,GC,COLT 5T 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,Tronton,10 to 15,1500,16-20,,,
10314,IDS300,GC,3232000.0,GC,COLT 5T 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,Tronton,10 to 15,1500,16-20,,,
10315,IDS300,GD,3232000.0,GD,ENGKEL 12T 23M3,12000,23000000,10.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,Jumbo,20 to 32,2050,24-30,2.0,1000.0,60.0
7557,IDJ385,9N,3232356.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
7560,IDJ385,GE,3232356.0,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
4183,IDA922,GE,3235411.714285714,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
3374,IDA441,GE,3236360.6363636362,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
7400,IDJ349,9P,3238430.75,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
3375,IDA441,GF,3239983.904761905,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
6801,IDJ298,GD,3240519.875,GD,ENGKEL 12T 23M3,12000,23000000,10.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,Jumbo,20 to 32,2050,24-30,2.0,1000.0,60.0
10221,IDS292,9G,3241269.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
10222,IDS292,9H,3241269.0,9H,ENGKEL 12T 24M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
10224,IDS292,9J,3241269.0,9J,ENGKEL 15T 28M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
5587,IDIC33,9X,3244779.3333333335,9X,IC STANDARD - 8T 20M,8000,20000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,,,,,,,,,
10585,IDSG10,GF,3255000.0,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
10693,IDSG18,9K,3255000.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
7499,IDJ363,9N,3258716.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
7500,IDJ363,9P,3258716.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
7501,IDJ363,GE,3258716.0,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
9929,IDS271,9N,3258930.5,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
9930,IDS271,9P,3258930.5,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
9931,IDS271,9Q,3258930.5,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
9932,IDS271,9R,3258930.5,9R,TRONTON 16T 32M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
4427,IDFW23,9G,3261374.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
7706,IDJ406,GD,3265447.5,GD,ENGKEL 12T 23M3,12000,23000000,10.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,Jumbo,20 to 32,2050,24-30,2.0,1000.0,60.0
1034,IDA103,9P,3275257.6470588236,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
5339,IDIC02,9Y,3278647.8333333335,9Y,IC JUMBO 15T 30M3,15000,30000000,24.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
5341,IDIC02,GR,3278647.8333333335,GR,IC 12PALLET JUMBO,12000,25000000,12.0,Land,Rigid Truck 7.5 - 17 t,Refrigerated,Medium,Jumbo,,,,,,,,
7399,IDJ349,9N,3279141.75,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
7401,IDJ349,GE,3279141.75,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
