Index,Route,MoT,Temp,BaseCost,Volume,Check in Date,Weight,OldShipmentCount,netVol,netWeight,New_SH,New_BC,NewShipmentCount,Savings
1878,IDA155,Land,Ambient,3901213,119990090.27000001,2017-04-15,37399.0,3,0.0,0.0,"GG,GG",10000.0,2.0,"3,891,213"
1879,IDA109,Land,Ambient,3898434,69997167.0,2017-03-04,30375.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,888,434"
1880,IDA003,Land,Ambient,12709625,126514951.261,2017-02-20,66959.0,14,0.0,0.0,"9N,9N,9N,9N,9N",8826895.0,5.0,"3,882,730"
1881,IDA098,Land,Ambient,3882328,48957876.662999995,2017-03-22,16199.0,2,0.0,0.0,GG,5000.0,1.0,"3,877,328"
1882,IDA098,Land,Ambient,3882328,49494006.644999996,2017-04-04,16773.0,2,0.0,0.0,GG,5000.0,1.0,"3,877,328"
1883,IDA066,Land,Ambient,9671572,36410817.422,2017-04-03,17574.0,3,0.0,0.0,GF,5800933.666666667,1.0,"3,870,638"
1884,IDA046,Land,Ambient,6395851,61066249.047000006,2017-03-29,26062.0,5,0.0,0.0,"GF,GF",2530726.6666666665,2.0,"3,865,124"
1885,IDA374,Sea,Ambient,34460000,83902336.3,2017-04-25,30391.0,3,0.0,0.0,"9F,9F",30600000.0,2.0,"3,860,000"
1886,IDA016,Land,Ambient,9296919,70032938.329,2017-03-22,28593.0,4,0.0,0.0,"GF,GF",5444140.8,2.0,"3,852,778"
1887,IDA087,Rail,Ambient,67012880,466288351.31,2017-03-18,163476.0,10,0.0,0.0,"GK,GK,GK,GK,GK,GK,GK,GK,GJ",63161480.0,9.0,"3,851,400"
1888,IDA002,Land,Ambient,9084823,87399910.671,2017-03-03,37787.0,6,0.0,0.0,"9M,9H",5240235.0,2.0,"3,844,588"
1889,IDA016,Land,Ambient,10374342,82489192.32,2017-03-28,29965.0,3,0.0,0.0,"GF,GF,9S",6530376.8,3.0,"3,843,965"
1890,IDA813,Land,Ambient,3851109,89990237.05000001,2017-02-01,31331.0,3,0.0,0.0,"GG,GG",10000.0,2.0,"3,841,109"
1891,IDA026,Land,Ambient,11847296,162155410.84,2017-03-21,65763.0,5,0.0,0.0,"GF,GF,GF,GF,9S",8015993.0,5.0,"3,831,303"
1892,IDA026,Land,Ambient,9235187,117858208.77,2017-03-19,58475.0,4,0.0,0.0,"GF,GF,GF",5411479.5,3.0,"3,823,708"
1893,IDA020,Land,Ambient,6246759,39879227.642000005,2017-03-04,16683.0,9,0.0,0.0,"9H,9H",2424375.0,2.0,"3,822,384"
1894,IDA027,Land,Ambient,25918166,96550423.48,2017-02-10,44384.0,3,0.0,0.0,"9B,9B,9B,9B,9B,9B,9B,9B,9B,9B",22095890.0,10.0,"3,822,276"
1895,IDA009,Land,Ambient,8584080,101072185.634,2017-03-09,41903.0,6,0.0,0.0,"GF,GF,9G",4765565.0,3.0,"3,818,515"
1896,IDA110,Land,Ambient,3812683,48927290.825,2017-03-13,16325.0,2,0.0,0.0,GG,5000.0,1.0,"3,807,683"
1897,IDA087,Rail,Ambient,81557000,567872173.38,2017-04-14,232897.0,15,0.0,0.0,"GK,GK,GK,GK,GK,GK,GK,GK,GK,GK,GJ",77751950.0,11.0,"3,805,050"
1898,IDA062,Land,Ambient,10058584,82730562.776,2017-02-08,36278.0,7,0.0,0.0,"GF,GF,9S",6257606.666666667,3.0,"3,800,977"
1899,IDA150,Land,Ambient,3806645,79607379.39,2017-02-24,28326.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,796,645"
1900,IDA020,Land,Ambient,6217016,42210439.74600001,2017-02-25,19984.0,8,0.0,0.0,"9H,9H",2424375.0,2.0,"3,792,641"
1901,IDJ051,Land,Ambient,8173809,82607174.96599999,2017-04-13,40767.0,8,0.0,0.0,"9G,9G,9G,9G",4396544.0,4.0,"3,777,265"
1902,IDJ129,Sea,Ambient,27628900,53850867.81,2017-02-01,20638.0,2,0.0,0.0,"GH,GH",23852000.0,2.0,"3,776,900"
1903,IDA087,Land,Ambient,15800000,97205854.97,2017-04-19,33360.0,2,0.0,0.0,"9M,9L",12029500.611111112,2.0,"3,770,499"
1904,IDA157,Land,Ambient,3776846,79863185.74000001,2017-02-08,27397.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,766,846"
1905,IDA921,Land,Ambient,3774242,78586946.56,2017-03-09,29326.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,764,242"
1906,IDA921,Land,Ambient,3774242,72483276.44,2017-03-16,25324.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,764,242"
1907,IDA921,Land,Ambient,3774242,79714495.89,2017-03-30,32773.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,764,242"
1908,IDA034,Land,Ambient,3763596,17977480.266,2017-03-17,7319.0,4,0.0,0.0,9K,4800.0,1.0,"3,758,796"
1909,IDJ017,Land,Ambient,24740744,106486187.58,2017-02-04,45435.0,4,0.0,0.0,"9K,9K,9P",20983516.0,3.0,"3,757,228"
1910,IDA159,Land,Ambient,3761094,59890451.90799999,2017-02-17,23628.0,3,0.0,0.0,GG,5000.0,1.0,"3,756,094"
1911,IDA149,Land,Ambient,3762718,108141794.17999999,2017-04-18,35391.0,3,0.0,0.0,"GG,GG",10000.0,2.0,"3,752,718"
1912,IDA059,Land,Ambient,21245571,124818982.10000001,2017-02-11,50502.0,4,0.0,0.0,"GF,GF,GF,9S",17497469.5,4.0,"3,748,102"
1913,IDA155,Land,Ambient,3752426,119939387.05000001,2017-04-20,45039.0,3,0.0,0.0,"GG,GG",10000.0,2.0,"3,742,426"
1914,IDJ320,Land,Ambient,8795000,106879787.41,2017-04-27,52362.0,4,0.0,0.0,"9Q,9Q,9Q,9Q",5053310.0,4.0,"3,741,690"
1915,IDA150,Land,Ambient,3749534,66081926.35,2017-04-27,21799.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,739,534"
1916,IDA251,Sea,Ambient,16880000,55541351.66,2017-02-09,22558.0,2,0.0,0.0,"9E,9E",13141260.0,2.0,"3,738,740"
1917,IDA251,Sea,Ambient,16880000,54793273.06,2017-02-18,19952.0,2,0.0,0.0,"9E,9E",13141260.0,2.0,"3,738,740"
1918,IDA251,Sea,Ambient,16880000,55999000.0,2017-03-30,22236.0,2,0.0,0.0,"9E,9E",13141260.0,2.0,"3,738,740"
1919,IDA159,Land,Ambient,3742978,39962570.516,2017-03-21,11965.0,4,0.0,0.0,GG,5000.0,1.0,"3,737,978"
1920,IDA061,Land,Ambient,9548605,116256732.80800001,2017-04-11,43769.0,5,0.0,0.0,"GF,GF,GF",5816215.5,3.0,"3,732,390"
1921,IDA107,Land,Ambient,3735006,49935388.303,2017-03-13,11738.0,2,0.0,0.0,GG,5000.0,1.0,"3,730,006"
1922,IDJ460,Rail,Ambient,45000000,299860552.19,2017-04-13,155970.0,6,0.0,0.0,"GK,GK,GK,GK,GK,GJ",41275775.0,6.0,"3,724,225"
1923,IDA105,Land,Ambient,3733476,69944872.92,2017-04-28,25537.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,723,476"
1924,IDA062,Land,Ambient,7587088,49640827.518999994,2017-02-01,14040.0,5,0.0,0.0,"GF,9A",3867301.25,2.0,"3,719,787"
1925,IDA320,Sea,Ambient,23475000,84067000.0,2017-02-03,35381.0,3,0.0,0.0,"9F,9F",19764706.0,2.0,"3,710,294"
1926,IDA320,Sea,Ambient,23475000,83761099.71,2017-03-14,27395.0,3,0.0,0.0,"9F,9F",19764706.0,2.0,"3,710,294"
1927,IDA149,Land,Ambient,3711505,99552447.28,2017-04-26,36149.0,3,0.0,0.0,"GG,GG",10000.0,2.0,"3,701,505"
1928,IDA027,Land,Ambient,12053794,32816815.9,2017-03-16,14872.0,2,0.0,0.0,"9B,9B,9B,GB",8354793.0,4.0,"3,699,001"
1929,IDA155,Land,Ambient,3701213,109906864.36,2017-03-22,34791.0,3,0.0,0.0,"GG,GG",10000.0,2.0,"3,691,213"
1930,IDA149,Land,Ambient,3701213,108714539.31,2017-04-12,38877.0,3,0.0,0.0,"GG,GG",10000.0,2.0,"3,691,213"
1931,IDA015,Land,Ambient,5198665,30866951.285,2017-04-12,14768.0,5,0.0,0.0,GF,1515532.5,1.0,"3,683,132"
1932,IDA921,Land,Ambient,3687121,73226166.78,2017-04-29,27241.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,677,121"
1933,IDA020,Land,Ambient,29126695,481617272.96299994,2017-03-25,193057.0,19,0.0,0.0,"9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H",25455937.5,21.0,"3,670,758"
1934,IDA060,Land,Ambient,13740245,67967403.45,2017-04-05,24193.0,3,0.0,0.0,"9L,9P",10072770.166666668,2.0,"3,667,475"
1935,IDA048,Land,Ambient,5216170,31258710.158000004,2017-03-08,13282.0,5,0.0,0.0,GF,1552889.3333333333,1.0,"3,663,281"
1936,IDA048,Land,Ambient,5216170,31187978.291999996,2017-03-17,13573.0,5,0.0,0.0,GF,1552889.3333333333,1.0,"3,663,281"
1937,IDA342,Sea,Ambient,27900000,83094007.13,2017-03-31,28343.0,3,0.0,0.0,"9E,9E,9E",24258750.0,3.0,"3,641,250"
1938,IDA149,Land,Ambient,3649436,109754312.95,2017-04-08,37299.0,3,0.0,0.0,"GG,GG",10000.0,2.0,"3,639,436"
1939,IDA026,Land,Ambient,10448436,140738061.82999998,2017-04-11,57924.0,4,0.0,0.0,"GF,GF,GF,9G",6810339.5,4.0,"3,638,096"
1940,IDA016,Land,Ambient,6359837,35495713.141,2017-03-02,14936.0,4,0.0,0.0,GF,2722070.4,1.0,"3,637,767"
1941,IDA020,Land,Ambient,15754549,220208376.391,2017-02-11,93385.0,11,0.0,0.0,"9H,9H,9H,9H,9H,9H,9H,9H,9H,9H",12121875.0,10.0,"3,632,674"
1942,IDA016,Land,Ambient,12879783,121377985.08500001,2017-04-03,57186.0,4,0.0,0.0,"GF,GF,GF,9S",9252447.2,4.0,"3,627,336"
1943,IDA016,Land,Ambient,8889673,58702752.52600001,2017-03-11,23012.0,4,0.0,0.0,"GF,9G",5276869.4,2.0,"3,612,804"
1944,IDA156,Land,Ambient,3616023,66902208.120000005,2017-02-01,20545.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,606,023"
1945,IDA174,Sea,Ambient,45600000,111853016.61000001,2017-03-30,40478.0,4,0.0,0.0,"9E,9E,9E,9E",42000000.0,4.0,"3,600,000"
1946,IDA046,Land,Ambient,4862043,35472864.758,2017-02-07,15354.0,5,0.0,0.0,GF,1265363.3333333333,1.0,"3,596,680"
1947,IDA056,Land,Ambient,31457486,59597924.980000004,2017-02-15,24495.0,2,0.0,0.0,"9L,9L",27865456.0,2.0,"3,592,030"
1948,IDA056,Land,Ambient,31457486,69942289.43,2017-04-03,27657.0,2,0.0,0.0,"9L,9L",27865456.0,2.0,"3,592,030"
1949,IDA251,Sea,Ambient,16732520,55410333.989999995,2017-02-17,21352.0,2,0.0,0.0,"9E,9E",13141260.0,2.0,"3,591,260"
1950,IDA060,Land,Ambient,12578534,60614437.29,2017-02-23,27336.0,2,0.0,0.0,"9L,9G",8994997.5,2.0,"3,583,536"
1951,IDA435,Land,Ambient,6809360,48678659.275000006,2017-02-11,20648.0,4,0.0,0.0,"GF,9A",3229401.0,2.0,"3,579,959"
1952,IDA921,Land,Ambient,3586655,79995069.28,2017-02-22,28075.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,576,655"
1953,IDA921,Land,Ambient,3586655,79911698.39,2017-02-27,32662.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,576,655"
1954,IDA921,Land,Ambient,3586655,75952127.18,2017-03-10,26942.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,576,655"
1955,IDA921,Land,Ambient,3586655,79099988.64,2017-03-25,27956.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,576,655"
1956,IDA921,Land,Ambient,3586655,79988330.68,2017-04-08,30534.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,576,655"
1957,IDA921,Land,Ambient,3586655,79629214.97999999,2017-04-17,26797.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,576,655"
1958,IDA921,Land,Ambient,3586655,78761588.25999999,2017-04-26,28224.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,576,655"
1959,IDA149,Land,Ambient,3579201,104632210.95,2017-04-07,40499.0,3,0.0,0.0,"GG,GG",10000.0,2.0,"3,569,201"
1960,IDA105,Land,Ambient,3577257,69868223.41,2017-04-25,29521.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,567,257"
1961,IDA159,Land,Ambient,3577155,78319647.49000001,2017-02-11,24063.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,567,155"
1962,IDA061,Land,Ambient,9380561,106748516.33399999,2017-02-12,46058.0,6,0.0,0.0,"GF,GF,GF",5816215.5,3.0,"3,564,346"
1963,IDA035,Land,Ambient,30506372,125068752.43999998,2017-02-19,53536.0,4,0.0,0.0,"9K,9K,9K,GD",26948700.6,4.0,"3,557,671"
1964,IDA046,Land,Ambient,6077661,57410116.89299999,2017-02-01,23931.0,5,0.0,0.0,"GF,GF",2530726.6666666665,2.0,"3,546,934"
1965,IDA159,Land,Ambient,3554804,69950867.94,2017-04-04,26361.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,544,804"
1966,IDA064,Land,Ambient,12165808,151470143.486,2017-04-14,60397.0,6,0.0,0.0,"GF,GF,GF,GF",8627565.333333334,4.0,"3,538,243"
1967,IDA155,Land,Ambient,3546356,97537322.29,2017-03-31,40677.0,3,0.0,0.0,"GG,GG",10000.0,2.0,"3,536,356"
1968,IDA003,Land,Ambient,11264605,115059376.10000001,2017-02-06,61077.0,14,0.0,0.0,"9N,9N,9N,9N,9S",7728559.0,5.0,"3,536,046"
1969,IDJ049,Land,Ambient,9616907,145604359.221,2017-04-02,52082.0,8,0.0,0.0,"9G,9G,9G,9G,9G,9G,9B",6083177.0,7.0,"3,533,730"
1970,IDA060,Land,Ambient,23065734,139836283.21,2017-04-07,49645.0,5,0.0,0.0,"9L,9L,9L,9G",19534014.5,4.0,"3,531,720"
1971,IDA066,Land,Ambient,9328208,32659746.181,2017-02-25,13778.0,3,0.0,0.0,GF,5800933.666666667,1.0,"3,527,274"
1972,IDA003,Land,Ambient,14655573,224562860.04599997,2017-02-05,91630.0,10,0.0,0.0,"9K,9K,9K,9K,9K,9P",11128681.5,6.0,"3,526,892"
1973,IDA059,Land,Ambient,18667762,104314645.1,2017-02-15,40053.0,4,0.0,0.0,"GF,GF,9P",15141411.666666666,3.0,"3,526,350"
1974,IDA175,Land,Ambient,15521835,75120039.12,2017-02-28,30789.0,2,0.0,0.0,"9L,9L",12000000.0,2.0,"3,521,835"
1975,IDA059,Land,Ambient,16089953,88765601.52,2017-04-07,30796.0,4,0.0,0.0,"GF,GF,9A",12580675.666666666,3.0,"3,509,277"
1976,IDA149,Land,Ambient,3517696,108092463.19,2017-03-16,43448.0,3,0.0,0.0,"GG,GG",10000.0,2.0,"3,507,696"
1977,IDA062,Land,Ambient,6058129,34297125.3,2017-02-02,16634.0,4,0.0,0.0,GF,2557699.0,1.0,"3,500,430"
1978,IDA062,Land,Ambient,6058129,32260992.335,2017-02-13,15809.0,4,0.0,0.0,GF,2557699.0,1.0,"3,500,430"
1979,IDA046,Land,Ambient,4761244,30340513.551000003,2017-04-11,12499.0,5,0.0,0.0,GF,1265363.3333333333,1.0,"3,495,881"
1980,IDJ225,Sea,Ambient,70300000,193694696.91,2017-02-18,79722.0,7,0.0,0.0,"GH,GH,GH,GH,GH,GH,GH",66806250.0,7.0,"3,493,750"
1981,IDA001,Land,Ambient,7975000,68112536.55,2017-03-28,31280.0,4,0.0,0.0,"GF,GF",4484038.4,2.0,"3,490,962"
1982,IDA150,Land,Ambient,3500000,78601590.11,2017-02-09,31663.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,490,000"
1983,IDA150,Land,Ambient,3500000,79979190.84,2017-03-04,30777.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,490,000"
1984,IDA150,Land,Ambient,3500000,79849244.41999999,2017-04-17,28252.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,490,000"
1985,IDA921,Land,Ambient,3499534,77262309.25999999,2017-04-04,29341.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,489,534"
1986,IDA155,Land,Ambient,3484851,109995219.08,2017-03-17,48345.0,3,0.0,0.0,"GG,GG",10000.0,2.0,"3,474,851"
1987,IDA054,Land,Ambient,5423081,18209858.265,2017-02-01,7939.0,4,0.0,0.0,9G,1949459.0,1.0,"3,473,622"
1988,IDA175,Land,Ambient,27463346,151200340.97,2017-02-18,72264.0,4,0.0,0.0,"9L,9L,9L,9L",24000000.0,4.0,"3,463,346"
1989,IDA046,Land,Ambient,5991976,77424502.74,2017-02-26,32530.0,4,0.0,0.0,"GF,GF",2530726.6666666665,2.0,"3,461,249"
1990,IDA032,Land,Ambient,20664692,112963715.94000001,2017-01-31,57803.0,4,0.0,0.0,"9G,9G,9G,9G,9G",17208695.0,5.0,"3,455,997"
1991,IDA060,Land,Ambient,16304023,89160646.99000001,2017-03-17,32707.0,3,0.0,0.0,"9L,9L,9A",12853436.0,3.0,"3,450,587"
1992,IDA066,Land,Ambient,13723666,59125659.72,2017-04-08,21202.0,3,0.0,0.0,"GF,9G",10276503.666666668,2.0,"3,447,162"
1993,IDA488,Land,Ambient,3452055,29991108.257,2017-03-11,12031.0,3,0.0,0.0,GG,5000.0,1.0,"3,447,055"
1994,IDA001,Land,Ambient,7649254,54510799.283,2017-02-24,22968.0,6,0.0,0.0,"GF,9H",4205769.2,2.0,"3,443,485"
1995,IDA320,Sea,Ambient,13325000,54641441.989999995,2017-03-25,14465.0,2,0.0,0.0,9F,9882353.0,1.0,"3,442,647"
1996,IDA105,Land,Ambient,3417518,69881290.2,2017-03-02,29172.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,407,518"
1997,IDA161,Land,Ambient,3412318,78692867.56,2017-02-12,29880.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,402,318"
1998,IDA445,Land,Ambient,3400000,19947015.636,2017-04-26,7856.0,2,0.0,0.0,GG,5000.0,1.0,"3,395,000"
1999,IDA064,Land,Ambient,9149479,96426130.647,2017-03-12,36355.0,7,0.0,0.0,"GF,GF,9H",5757532.666666667,3.0,"3,391,946"
2000,IDA921,Land,Ambient,3400000,79957575.13,2017-03-14,30322.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,390,000"
2001,IDA921,Land,Ambient,3399068,78634685.28999999,2017-04-12,28034.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,389,068"
2002,IDA921,Land,Ambient,3399068,79538058.94,2017-04-28,26661.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,389,068"
2003,IDA066,Land,Ambient,11497170,47338763.39,2017-03-24,18844.0,3,0.0,0.0,"GF,9A",8113105.666666667,2.0,"3,384,064"
2004,IDA001,Land,Ambient,5625911,32880135.686,2017-03-30,13300.0,4,0.0,0.0,GF,2242019.2,1.0,"3,383,892"
2005,IDA015,Land,Ambient,4896949,35301898.614,2017-02-09,15134.0,3,0.0,0.0,GF,1515532.5,1.0,"3,381,416"
2006,IDA015,Land,Ambient,6410218,56657049.686000004,2017-03-06,22444.0,4,0.0,0.0,"GF,GF",3031065.0,2.0,"3,379,153"
2007,IDA355,Land,Ambient,3400666,78804048.25,2017-01-31,26950.0,2,0.0,0.0,"GD,GD,GD,GD",22340.0,4.0,"3,378,326"
2008,IDA355,Land,Ambient,3400666,79405480.30000001,2017-02-13,32821.0,2,0.0,0.0,"GD,GD,GD,GD",22340.0,4.0,"3,378,326"
2009,IDA355,Land,Ambient,3400666,79967995.25,2017-02-17,31623.0,2,0.0,0.0,"GD,GD,GD,GD",22340.0,4.0,"3,378,326"
2010,IDA355,Land,Ambient,3400666,79979392.34,2017-02-18,28540.0,2,0.0,0.0,"GD,GD,GD,GD",22340.0,4.0,"3,378,326"
2011,IDA355,Land,Ambient,3400666,79953096.1,2017-02-25,30622.0,2,0.0,0.0,"GD,GD,GD,GD",22340.0,4.0,"3,378,326"
2012,IDA355,Land,Ambient,3400666,77689278.44,2017-03-03,30199.0,2,0.0,0.0,"GD,GD,GD,GD",22340.0,4.0,"3,378,326"
2013,IDA355,Land,Ambient,3400666,79913952.12,2017-03-21,28557.0,2,0.0,0.0,"GD,GD,GD,GD",22340.0,4.0,"3,378,326"
2014,IDA355,Land,Ambient,3400666,79819516.21000001,2017-03-25,32402.0,2,0.0,0.0,"GD,GD,GD,GD",22340.0,4.0,"3,378,326"
2015,IDA355,Land,Ambient,3400666,79707751.0,2017-04-18,28058.0,2,0.0,0.0,"GD,GD,GD,GD",22340.0,4.0,"3,378,326"
2016,IDA344,Land,Ambient,3400666,79847793.81,2017-04-29,32259.0,2,0.0,0.0,"GD,GD,GD,GD",22780.0,4.0,"3,377,886"
2017,IDA157,Land,Ambient,3387320,79483221.21000001,2017-02-28,28963.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,377,320"
2018,IDA921,Land,Ambient,3386655,65545023.97,2017-03-07,24834.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,376,655"
2019,IDA348,Land,Ambient,3400666,76592393.92,2017-02-08,30622.0,2,0.0,0.0,"GD,GD,GD,GD",24980.0,4.0,"3,375,686"
2020,IDA348,Land,Ambient,3400666,75351621.87,2017-04-03,29257.0,2,0.0,0.0,"GD,GD,GD,GD",24980.0,4.0,"3,375,686"
2021,IDA016,Land,Ambient,7466776,47907632.763000004,2017-04-02,16330.0,4,0.0,0.0,"GF,9A",4093850.9,2.0,"3,372,925"
2022,IDA159,Land,Ambient,3377782,59981823.74,2017-04-27,19200.0,3,0.0,0.0,GG,5000.0,1.0,"3,372,782"
2023,IDA046,Land,Ambient,4630374,35379305.074,2017-04-05,14799.0,4,0.0,0.0,GF,1265363.3333333333,1.0,"3,365,011"
2024,IDA059,Land,Ambient,12711917,59454447.08,2017-03-03,24766.0,3,0.0,0.0,"GF,9G",9354034.333333332,2.0,"3,357,883"
2025,IDA064,Land,Ambient,6954802,60331023.16199999,2017-04-08,25495.0,6,0.0,0.0,"GF,9H",3600641.3333333335,2.0,"3,354,161"
2026,IDA149,Land,Ambient,3352248,39704470.46,2017-03-06,12447.0,4,0.0,0.0,GG,5000.0,1.0,"3,347,248"
2027,IDA107,Land,Ambient,3345828,59991852.61,2017-02-22,23422.0,2,0.0,0.0,GG,5000.0,1.0,"3,340,828"
2028,IDA511,Land,Ambient,3345828,59939069.19,2017-02-24,20138.0,2,0.0,0.0,GG,5000.0,1.0,"3,340,828"
2029,IDA511,Land,Ambient,3345828,59412297.44,2017-03-04,25811.0,2,0.0,0.0,GG,5000.0,1.0,"3,340,828"
2030,IDA107,Land,Ambient,3345828,59946011.8,2017-03-06,22214.0,2,0.0,0.0,GG,5000.0,1.0,"3,340,828"
2031,IDA511,Land,Ambient,3345828,59780105.82,2017-03-14,23617.0,2,0.0,0.0,GG,5000.0,1.0,"3,340,828"
2032,IDA511,Land,Ambient,3345828,58612299.43,2017-03-31,25742.0,2,0.0,0.0,GG,5000.0,1.0,"3,340,828"
2033,IDA107,Land,Ambient,3345828,59971471.34,2017-04-01,12229.0,2,0.0,0.0,GG,5000.0,1.0,"3,340,828"
2034,IDA511,Land,Ambient,3345828,59006997.4,2017-04-09,18850.0,2,0.0,0.0,GG,5000.0,1.0,"3,340,828"
2035,IDA511,Land,Ambient,3345828,60000319.0,2017-04-27,21476.0,2,0.0,0.0,GG,5000.0,1.0,"3,340,828"
2036,IDA511,Land,Ambient,3345828,58920540.870000005,2017-04-29,20244.0,2,0.0,0.0,GG,5000.0,1.0,"3,340,828"
2037,IDA009,Land,Ambient,8605369,117285538.674,2017-04-03,48454.0,7,0.0,0.0,"GF,GF,GF",5268966.0,3.0,"3,336,403"
2038,IDA085,Sea,Ambient,64000000,251915367.53000003,2017-04-29,75681.0,9,0.0,0.0,"9F,9F,9F,9F,9F",60667187.5,5.0,"3,332,812"
2039,IDA091,Land,Ambient,3339955,69362161.15,2017-01-31,23462.0,2,0.0,0.0,"GG,GG",10000.0,2.0,"3,329,955"
2040,IDA002,Land,Ambient,8569064,82789986.515,2017-03-12,32123.0,6,0.0,0.0,"9M,9H",5240235.0,2.0,"3,328,829"
2041,IDA035,Land,Ambient,22879779,101412280.0,2017-02-10,43001.0,3,0.0,0.0,"9K,9K,GD",19565800.4,3.0,"3,313,979"
