Scope,Temp. Condition,MoT,Check in Date,Vol,Volume,Weight,      Gross,VolFill,WeightFill,LoadFill, BaseCost, Non-Conformance? , Quarter 
Secondary Outbound,Ambient,Land,2/7/17,3.8,3847482,2.6,2616,0.7694964,0.872,0.872,723970, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,13,13012752.72,8.4,8354.76,0.565771858,0.69623,0.69623,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/7/17,23.4,23378405.81,7.5,7503.194,0.834943065,0.416844111,0.834943065,, Base Cost/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,35.8,35750290.31,14,13957.279,0.893757258,0.69786395,0.893757258,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,15,15018347.99,5.9,5937.945,0.652971652,0.49482875,0.652971652,3378036, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,17.2,17169594.7,8.5,8455.272,0.746504118,0.704606,0.746504118,6026897, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,8.7,8701133.402,3.5,3526.037,0.87011334,0.7052074,0.87011334,760430, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,16.2,16208664.58,6.4,6364.278,0.704724547,0.5303565,0.704724547,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,10.8,10808278.5,3.2,3239,1.08082785,0.6478,1,771451, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,28.6,28644984.23,12.4,12369.517,0.954832808,0.824634467,0.954832808,4119736, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,2.9,2867622.239,1.1,1057.023,0.573524448,0.352341,0.573524448,613065, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,22.4,22409226.38,7,7015.58,0.56023066,0.350779,0.56023066,2754658, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,14.3,14327623.69,6.5,6452.222,0.62294016,0.537685167,0.62294016,1252921, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/7/17,26.5,26520000,11.2,11184.549,0.947142857,0.621363833,0.947142857,, Base Cost/Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/7/17,26.5,26502320.14,10.1,10077.254,0.946511433,0.559847444,0.946511433,, Base Cost/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,36.9,36916028.59,15.7,15744.598,0.922900715,0.7872299,0.922900715,2677119, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,4.9,4923204,1.3,1292.5,0.9846408,0.430833333,0.9846408,711508, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,39.4,39385632,10.7,10690,0.9846408,0.5345,0.9846408,2677119, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,19.4,19384489.2,7,6963.6,0.842803878,0.5803,0.842803878,1143405, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,19.4,19437884,8.1,8145,0.845125391,0.67875,0.845125391,1143405, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,19.4,19435656,7.3,7307.98,0.845028522,0.608998333,0.845028522,1143405, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,2.4,2355858.916,0.9,885.8,0.471171783,0.295266667,0.471171783,723970, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,40.6,40645854.02,16,16045.487,1.016146351,0.80227435,1,13745790, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,18.5,18500493.01,8,7963.442,0.804369261,0.663620167,0.804369261,1252921, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,3,3035153.355,1.2,1216.317,0.607030671,0.405439,0.607030671,652817, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,11.2,11237118.65,5.2,5200.628,0.488570376,0.433385667,0.488570376,3832390, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,37.6,37647000,15.6,15579.356,0.941175,0.7789678,0.941175,1713044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,14.5,14472000,7.1,7057.959,0.629217391,0.58816325,0.629217391,1143405, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,7.8,7783473.5,2.5,2532.5,0.77834735,0.5065,0.77834735,812915, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,7.8,7783473.5,2.5,2532.5,0.77834735,0.5065,0.77834735,838906, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,12,12023381.25,8.2,8175,0.522755707,0.68125,0.68125,1143405, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,12,12023381.25,8.2,8175,0.522755707,0.68125,0.68125,1143405, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,36.6,36567610,15.3,15309.496,0.91419025,0.7654748,0.91419025,7626593, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,32.3,32294603.16,18,17963.2,0.807365079,0.89816,0.89816,7626593, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,36.1,36127369,15,15012.08,0.903184225,0.750604,0.903184225,5779901, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,13.4,13363294.59,6.2,6208.343,0.581012808,0.517361917,0.581012808,3511678, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,38.6,38557655.6,14.7,14707.178,0.96394139,0.7353589,0.96394139,9111309, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,34.4,34393234.88,13.2,13223.504,0.859830872,0.6611752,0.859830872,5955845, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,13.4,13436790.19,6.5,6509.631,0.584208269,0.54246925,0.584208269,3378036, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,12.1,12125885.35,5,4989.814,0.527212407,0.415817833,0.527212407,1733562, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,6.1,6078238.053,2,2003.526,1.215647611,0.667842,1,813268, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,14.1,14119047.42,7.1,7126.889,0.613871627,0.593907417,0.613871627,1143405, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,19.9,19890486,6.2,6234,0.864803739,0.5195,0.864803739,1993750, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,38.4,38431621.25,15.9,15927.724,0.960790531,0.7963862,0.960790531,9716037, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,12.4,12355151.05,5.1,5123.61,0.53718048,0.4269675,0.53718048,1993750, Check Out/ ,1
Primary Outbound,Ambient,Land,2/7/17,60,59969814.23,32,31957.02,0.922612527,0.998656875,0.998656875,"6,862,380", Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/7/17,28,27995752.59,11.1,11137.02,0.999848307,0.618723333,0.999848307,21077223, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,36.9,36883808.84,16.3,16335.403,0.922095221,0.81677015,0.922095221,2754658, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,1.2,1243796,0.1,112.813,0.2487592,0.037604333,0.2487592,658704, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,32.9,32921943.02,10.2,10176.36,0.823048576,0.508818,0.823048576,2754658, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,14.3,14338318.87,5.8,5785.02,0.358457972,0.289251,0.358457972,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,15.6,15608751.2,6.1,6098.4,0.39021878,0.30492,0.39021878,1931313, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/7/17,17.3,17344040.71,7.9,7850.064,0.619430025,0.436114667,0.619430025,1635696, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/7/17,10,10048755.09,7.3,7327.32,0.35888411,0.407073333,0.407073333,1635696, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/7/17,15.7,15691103.45,6.6,6567.97,0.560396552,0.364887222,0.560396552,1635696, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,2.8,2756994.24,0.7,723.8,0.91899808,0.7238,0.91899808,438697, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,27.9,27872770,10.9,10890,0.995456071,0.726,0.995456071,1373263, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,0.5,460352.665,0.1,146.821,0.153450888,0.146821,0.153450888,364079, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,3,2966000.8,1.3,1267.84,0.494333467,0.63392,0.63392,479857, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,5.6,5602558.5,2.1,2145,0.93375975,1.0725,1,479857, Weight Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,6.8,6788865.547,2.9,2938.432,0.678886555,0.5876864,0.678886555,479195, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/7/17,13.8,13835206.2,5.9,5918.326,0.494114507,0.328795889,0.494114507,1099136, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,5,5019521.098,2.4,2355.595,1.00390422,0.785198333,1,817408, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,21.1,21114000,6.3,6330,0.918,0.5275,0.918,1776809, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,4.5,4545338.05,1.4,1403.425,0.757556342,0.7017125,0.757556342,384096, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,3.6,3614473.595,1.4,1374.369,0.602412266,0.6871845,0.6871845,440057, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,2.8,2756218.552,1.1,1061.57,0.459369759,0.530785,0.530785,440057, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,2.1,2068319.052,0.9,900.646,0.689439684,0.900646,0.900646,348624, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,4.2,4193153.414,1.7,1730.919,0.698858902,0.8654595,0.8654595,440057, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,2,1984248.347,0.8,839.67,0.661416116,0.83967,0.83967,280749, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/7/17,13.9,13923340.2,4.4,4363.8,0.49726215,0.242433333,0.49726215,940547, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,9.6,9625915.921,3.9,3946.271,0.962591592,0.7892542,0.962591592,983044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,10.9,10939349.89,4,3990.681,1.093934989,0.7981362,1,983044, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,1.7,1724272.1,1.1,1119.9,0.34485442,0.3733,0.3733,772384, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,7,6951525.333,1,1037.202,0.695152533,0.2074404,0.695152533,1452413, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,7.8,7830685.856,4.4,4355.234,0.783068586,0.8710468,0.8710468,1313929, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,5.2,5244228,4,3975,0.5244228,0.795,0.795,914750, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,10.6,10558500,3.5,3475.8,1.05585,0.69516,1,914750, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,21.9,21874521,3.1,3063.3,0.781232893,0.20422,0.781232893,1381487, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,10.4,10354500,3.5,3469.8,1.03545,0.69396,1,914750, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,4.1,4120800,1.3,1263,0.82416,0.421,0.82416,694032, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,5.2,5244228,4,3975,0.5244228,0.795,0.795,1529513, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,6.4,6389279.75,3.5,3490,0.638927975,0.698,0.698,1529513, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,6.5,6468075.2,4,4002.4,0.64680752,0.80048,0.80048,1529513, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,3.1,3079321.827,1.2,1215.161,0.615864365,0.405053667,0.615864365,679365, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,8.5,8485737.137,3.8,3751.945,0.848573714,0.750389,0.848573714,914750, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/7/17,13.9,13896441.86,5.6,5577.466,0.604193124,0.464788833,0.604193124,1733562, Check Out/ ,1
